GC	overallBiases	overallSkews	AT1	GC1	AT2	GC2	AT4	GC4	aaAvgCost	aaAvgCost_Aer_Het	aaAvgCost_An_Het	aaAvgCost_Aer_Phot	aaAvgCost_An_Phot
11.000004	40	-0.2	-0.16012694	-0.13701446	-0.46952718	-0.48447818	-0.20158875	-0.18979266	33.55464	39.812286	8.604905	40.467293	9.633233
11.000004	45	-0.1	-0.04729531	-0.02895268	-0.38906512	-0.41742265	-0.104937226	-0.103841335	32.347687	38.30213	8.710411	38.86561	9.565253
11.000004	50	0.0	0.06750532	0.07244432	-0.2962404	-0.33468843	0.0016950447	0.0055852053	31.172321	36.804955	8.839247	37.27881	9.534561
11.000004	55	0.1	0.1809339	0.17257072	-0.18875791	-0.23743263	0.10136839	0.112745754	30.137161	35.459057	8.978389	35.851097	9.534614
11.000004	60	0.2	0.29329845	0.26866308	-0.06554422	-0.120571025	0.20183948	0.20608865	29.219454	34.224125	9.158045	34.538967	9.5888405
11.000004	65	0.3	0.404434	0.36478046	0.06910135	0.00116442	0.29923913	0.31788757	28.443579	33.144806	9.344003	33.39037	9.667421
11.000004	70	0.4	0.51060444	0.45689029	0.21450865	0.14580606	0.40048248	0.3942509	27.849228	32.26397	9.570111	32.446075	9.80118
11.000004	75	0.5	0.6112782	0.54745287	0.36495838	0.2999208	0.5024889	0.49358124	27.42644	31.563002	9.804373	31.690496	9.960472
11.000004	80	0.6	0.70716643	0.6379664	0.5134516	0.44603258	0.6034393	0.60241914	27.175566	31.069792	10.039296	31.151346	10.134958
11.000004	85	0.7	0.79400265	0.72492695	0.6552207	0.6047346	0.7058752	0.6931632	27.160118	30.835575	10.286084	30.88174	10.338249
11.000004	90	0.8	0.872902	0.81506085	0.7859529	0.74911875	0.7971138	0.7855872	27.332066	30.839483	10.519518	30.859919	10.5416975
11.100004	10	-0.8	-0.79945016	-0.79200536	-0.8351601	-0.8375851	-0.80086833	-0.79417616	41.95205	49.782555	8.400811	51.089397	10.868494
11.100004	15	-0.7	-0.69677866	-0.6831913	-0.7721973	-0.7746911	-0.7019758	-0.70160866	40.44926	48.042244	8.400945	49.22654	10.572767
11.100004	20	-0.6	-0.5938636	-0.5736323	-0.71443784	-0.7159422	-0.5965457	-0.5979587	38.96717	46.313774	8.398573	47.382	10.300739
11.100004	25	-0.5	-0.48858282	-0.4604198	-0.65863645	-0.66687375	-0.49760613	-0.50308985	37.54245	44.63791	8.414734	45.596207	10.069332
11.100004	30	-0.4	-0.38114646	-0.34913722	-0.60040617	-0.61224526	-0.40250865	-0.41048345	36.152546	42.97299	8.455413	43.824757	9.880226
11.100004	35	-0.3	-0.27088365	-0.24107401	-0.5391347	-0.5533827	-0.29833376	-0.3109974	34.786602	41.33177	8.509128	42.08115	9.724851
11.100004	40	-0.2	-0.15978625	-0.13713789	-0.46863717	-0.48481068	-0.20210892	-0.2050696	33.53412	39.783073	8.591816	40.43809	9.619746
11.100004	45	-0.1	-0.04663024	-0.030902153	-0.39026663	-0.41407603	-0.097108185	-0.10921766	32.308517	38.258724	8.693212	38.82172	9.547881
11.100004	50	0.0	0.06732261	0.073405154	-0.29479307	-0.333956	-9.148294E-4	0.011952192	31.159	36.795677	8.813246	37.270206	9.509712
11.100004	55	0.1	0.18057744	0.17039724	-0.18689501	-0.23393215	0.096648	0.0945964	30.135391	35.44623	8.975795	35.83865	9.532046
11.100004	60	0.2	0.29356155	0.26917768	-0.06468023	-0.12147425	0.19974874	0.2078971	29.182404	34.167957	9.146706	34.481735	9.576634
11.100004	65	0.3	0.4034075	0.3649152	0.07162101	0.0018608257	0.29764533	0.30335984	28.417982	33.10739	9.34315	33.350513	9.663935
11.100004	70	0.4	0.51146984	0.45901254	0.21421254	0.13771072	0.39192545	0.39102072	27.801863	32.186028	9.553301	32.36796	9.783656
11.100004	75	0.5	0.6126397	0.54816896	0.363615	0.29695925	0.5017274	0.49298814	27.38686	31.501163	9.788941	31.628742	9.944873
11.100004	80	0.6	0.7082787	0.637415	0.5122651	0.44683394	0.60508066	0.60167277	27.13123	30.995478	10.021245	31.076677	10.116674
11.100004	85	0.7	0.7953094	0.7254974	0.6546106	0.60257596	0.6965084	0.6939433	27.12929	30.793009	10.26901	30.839054	10.320864
11.100004	90	0.8	0.87316734	0.8170707	0.7853707	0.7438837	0.7944535	0.79168415	27.314554	30.80497	10.5109625	30.825884	10.533552
11.200005	10	-0.8	-0.7994721	-0.7908353	-0.8351423	-0.83552563	-0.7987246	-0.803148	41.905346	49.72576	8.393665	51.030033	10.856778
11.200005	15	-0.7	-0.6976024	-0.68324715	-0.7724751	-0.77247727	-0.69905573	-0.69821656	40.386044	47.96635	8.386206	49.14755	10.553485
11.200005	20	-0.6	-0.5923253	-0.57343644	-0.7159511	-0.71487415	-0.6022603	-0.5871781	38.94408	46.28142	8.399196	47.34796	10.297115
11.200005	25	-0.5	-0.48821732	-0.46029502	-0.65758616	-0.66374266	-0.5050774	-0.5026884	37.499966	44.584675	8.402934	45.540707	10.05208
11.200005	30	-0.4	-0.3813041	-0.3502916	-0.5996558	-0.6119884	-0.40370512	-0.41209865	36.127636	42.93975	8.455362	43.789757	9.878301
11.200005	35	-0.3	-0.27140665	-0.24363007	-0.5385157	-0.55442965	-0.2998479	-0.3006054	34.794693	41.321526	8.508229	42.07215	9.724831
11.200005	40	-0.2	-0.1604031	-0.13557951	-0.4697485	-0.4864638	-0.1948972	-0.20499182	33.519897	39.753033	8.592124	40.407413	9.619266
11.200005	45	-0.1	-0.047568433	-0.03136922	-0.38927317	-0.41656375	-0.10418136	-0.10966482	32.281094	38.21275	8.687973	38.774292	9.540961
11.200005	50	0.0	0.06649502	0.07363235	-0.29383782	-0.33879483	0.0034262598	0.0018031014	31.155767	36.775467	8.813244	37.250538	9.510191
11.200005	55	0.1	0.17990133	0.17528594	-0.18602887	-0.24322142	0.1011284	0.09636316	30.105675	35.411213	8.961302	35.80267	9.515616
11.200005	60	0.2	0.2927837	0.268685	-0.06364115	-0.12406953	0.20148253	0.1998853	29.19929	34.179764	9.148984	34.49444	9.57901
11.200005	65	0.3	0.40351427	0.36461988	0.071736395	-0.002439591	0.29786184	0.3166104	28.429998	33.109066	9.338522	33.354385	9.661421
11.200005	70	0.4	0.50961995	0.45792833	0.21696424	0.14492232	0.39902607	0.38381782	27.813105	32.192036	9.549025	32.37402	9.779949
11.200005	75	0.5	0.6120467	0.54700786	0.3666219	0.29732734	0.49297994	0.50307137	27.373251	31.486198	9.788448	31.611973	9.941971
11.200005	80	0.6	0.7064199	0.63983446	0.51504195	0.4445217	0.6038501	0.59585494	27.15846	31.018173	10.031249	31.100115	10.127688
11.200005	85	0.7	0.79466254	0.7275441	0.6564038	0.6002169	0.70049274	0.679974	27.126953	30.765411	10.266241	30.81208	10.318817
11.200005	90	0.8	0.87318075	0.8155537	0.78681016	0.74695086	0.79562795	0.8235786	27.313477	30.78979	10.509749	30.81043	10.53215
11.300005	10	-0.8	-0.79915965	-0.79247653	-0.8360738	-0.8335192	-0.7973427	-0.80180556	41.856365	49.667385	8.390595	50.96764	10.846467
11.300005	15	-0.7	-0.69646764	-0.6836969	-0.7725275	-0.77351123	-0.70184714	-0.69232994	40.353016	47.928577	8.381095	49.107475	10.542505
11.300005	20	-0.6	-0.5945247	-0.5723828	-0.7130813	-0.7168459	-0.5981109	-0.6011627	38.8819	46.21352	8.37386	47.27671	10.26544
11.300005	25	-0.5	-0.48862553	-0.46080804	-0.65962815	-0.66793174	-0.49714157	-0.49306574	37.47985	44.550266	8.398022	45.50607	10.047369
11.300005	30	-0.4	-0.38112003	-0.3518889	-0.60095125	-0.6082396	-0.39943123	-0.39248067	36.09326	42.89235	8.439121	43.742252	9.861555
11.300005	35	-0.3	-0.27217287	-0.23818529	-0.5382977	-0.5619569	-0.29433623	-0.29867744	34.754784	41.27297	8.499727	42.021835	9.714246
11.300005	40	-0.2	-0.16018239	-0.13571565	-0.46758536	-0.49127755	-0.20308061	-0.19397591	33.446377	39.67024	8.568789	40.321167	9.588726
11.300005	45	-0.1	-0.04813585	-0.028150683	-0.3867477	-0.4206235	-0.0940609	-0.09816353	32.253563	38.173656	8.681022	38.733353	9.529705
11.300005	50	0.0	0.066601776	0.07236391	-0.29479474	-0.33797857	-0.0035264331	0.016147636	31.122932	36.733112	8.802298	37.20681	9.49669
11.300005	55	0.1	0.18049084	0.17018898	-0.18489814	-0.23470323	0.09298703	0.11213992	30.087929	35.379074	8.969458	35.768986	9.521932
11.300005	60	0.2	0.29350626	0.27097687	-0.06578623	-0.124260806	0.20425864	0.19380519	29.154621	34.12886	9.134594	34.442474	9.563014
11.300005	65	0.3	0.40277135	0.3658335	0.072618395	0.0060930187	0.30723855	0.30465043	28.414297	33.071095	9.335557	33.315838	9.657843
11.300005	70	0.4	0.5108454	0.45782638	0.21570633	0.14119485	0.39998606	0.40804702	27.765026	32.129135	9.537072	32.309906	9.7666025
11.300005	75	0.5	0.61245364	0.5481638	0.36500657	0.29400754	0.5003653	0.49710363	27.352953	31.435274	9.771127	31.562443	9.926185
11.300005	80	0.6	0.70748395	0.6359749	0.51312363	0.45027503	0.6006127	0.6160159	27.119469	30.965294	10.014971	31.046507	10.110319
11.300005	85	0.7	0.79399985	0.7261865	0.6564692	0.60202235	0.70082337	0.698773	27.09977	30.727722	10.24761	30.77407	10.299944
11.300005	90	0.8	0.87348014	0.8168172	0.7853709	0.7428545	0.7960196	0.82460517	27.284525	30.742134	10.492754	30.762907	10.515141
11.400005	10	-0.8	-0.79939854	-0.7912639	-0.8356703	-0.8371476	-0.80056155	-0.7980219	41.81636	49.619514	8.377476	50.91824	10.83037
11.400005	15	-0.7	-0.6964407	-0.68274426	-0.77248114	-0.7706043	-0.70127136	-0.7088979	40.300808	47.86896	8.366591	49.045174	10.522603
11.400005	20	-0.6	-0.5935997	-0.5724034	-0.71408415	-0.71693385	-0.5992613	-0.5927102	38.83214	46.153854	8.373439	47.213955	10.260658
11.400005	25	-0.5	-0.48970872	-0.4622949	-0.6561644	-0.6652126	-0.49976352	-0.50320286	37.412502	44.479774	8.383215	45.43046	10.023717
11.400005	30	-0.4	-0.38135287	-0.35217345	-0.60113245	-0.60933036	-0.39912474	-0.3955774	36.075745	42.87173	8.433189	43.721188	9.8538265
11.400005	35	-0.3	-0.2724329	-0.24214637	-0.53643954	-0.5555282	-0.2986677	-0.29447404	34.718987	41.22794	8.484841	41.974876	9.695239
11.400005	40	-0.2	-0.16070665	-0.1315564	-0.46749994	-0.5025482	-0.2027695	-0.20054464	33.435734	39.64939	8.569596	40.30017	9.590934
11.400005	45	-0.1	-0.047063176	-0.03019603	-0.38869387	-0.41579923	-0.09802151	-0.11454393	32.261276	38.167778	8.678136	38.729713	9.530386
11.400005	50	0.0	0.06695804	0.07509611	-0.2948657	-0.3369177	0.0038365454	-1.15353556E-4	31.091526	36.692905	8.805897	37.164417	9.497234
11.400005	55	0.1	0.17896521	0.17375807	-0.18361175	-0.23668326	0.10049338	0.08984831	30.079945	35.355293	8.954112	35.745605	9.50708
11.400005	60	0.2	0.29401046	0.2706605	-0.064324744	-0.1263891	0.20348121	0.18535782	29.127438	34.089775	9.11771	34.403145	9.545998
11.400005	65	0.3	0.40370652	0.3653925	0.071833156	-0.0034598128	0.29590514	0.31047618	28.367899	33.01856	9.32301	33.261917	9.643698
11.400005	70	0.4	0.50969726	0.45644775	0.21774065	0.1451049	0.4005427	0.3929989	27.768696	32.12581	9.53918	32.306202	9.768101
11.400005	75	0.5	0.61228126	0.5476142	0.3666434	0.29470995	0.4994652	0.49249434	27.310076	31.385798	9.755536	31.511044	9.908713
11.400005	80	0.6	0.7072196	0.6371166	0.51440054	0.4469761	0.60006285	0.60199004	27.082956	30.905437	9.997142	30.986208	10.092184
11.400005	85	0.7	0.79357314	0.7260494	0.65762687	0.60142636	0.70359373	0.6942025	27.090115	30.702847	10.245255	30.748785	10.297088
11.400005	90	0.8	0.87268174	0.81685996	0.7860518	0.7459291	0.80250204	0.78698224	27.27464	30.723532	10.486995	30.744339	10.509432
11.500006	10	-0.8	-0.79923224	-0.7920545	-0.8347991	-0.8368086	-0.8010749	-0.7971894	41.772995	49.5709	8.366438	50.866882	10.812974
11.500006	15	-0.7	-0.6971004	-0.6825642	-0.7713967	-0.7740294	-0.70428526	-0.6965809	40.259235	47.811783	8.359521	48.985405	10.510746
11.500006	20	-0.6	-0.5949045	-0.57261705	-0.7123374	-0.71676207	-0.601588	-0.6031049	38.79294	46.106384	8.359891	47.164623	10.243567
11.500006	25	-0.5	-0.488228	-0.46076155	-0.6585166	-0.6633928	-0.4975751	-0.50695854	37.382896	44.435177	8.379593	45.385166	10.018804
11.500006	30	-0.4	-0.38218936	-0.3510001	-0.5998462	-0.60866123	-0.39735904	-0.40119258	36.008884	42.78556	8.41781	43.630848	9.830998
11.500006	35	-0.3	-0.27237797	-0.24103236	-0.53740233	-0.5537967	-0.29679516	-0.3060857	34.702328	41.19886	8.481838	41.94518	9.689151
11.500006	40	-0.2	-0.16066669	-0.13455236	-0.46771365	-0.48802763	-0.19885124	-0.2064762	33.407574	39.61152	8.56342	40.26115	9.5826845
11.500006	45	-0.1	-0.04685361	-0.03032953	-0.3886674	-0.4191372	-0.09956722	-0.10400335	32.217518	38.114346	8.671439	38.673878	9.518686
11.500006	50	0.0	0.066483855	0.07047643	-0.2928753	-0.32949007	9.2303636E-4	0.0022696324	31.091734	36.672737	8.803076	37.145073	9.4955015
11.500006	55	0.1	0.18021724	0.17533666	-0.18663496	-0.2423649	0.10151216	0.092385285	30.03008	35.29814	8.946289	35.68713	9.497212
11.500006	60	0.2	0.2917625	0.26996422	-0.059774563	-0.12540047	0.19397317	0.19905542	29.130985	34.07658	9.121	34.389465	9.549211
11.500006	65	0.3	0.40285236	0.36455265	0.07459805	0.0036095653	0.29686657	0.28830677	28.341944	32.974648	9.316086	33.21685	9.635027
11.500006	70	0.4	0.51074016	0.46068895	0.21646732	0.13916983	0.40262952	0.38079944	27.734205	32.074944	9.512602	32.25608	9.742564
11.500006	75	0.5	0.6114394	0.5463093	0.36790943	0.29444596	0.50019693	0.52960527	27.31915	31.379976	9.749849	31.506678	9.90466
11.500006	80	0.6	0.70742023	0.63447446	0.51501775	0.4533194	0.5920023	0.61583865	27.082499	30.892717	9.987137	30.974289	10.083181
11.500006	85	0.7	0.79403764	0.7252879	0.6574603	0.60322213	0.70086396	0.68442506	27.063536	30.658255	10.23541	30.703901	10.286804
11.500006	90	0.8	0.8725572	0.81880575	0.78649944	0.7409969	0.79866314	0.7902853	27.254715	30.674309	10.472506	30.695482	10.495285
11.600006	10	-0.8	-0.79884875	-0.79100555	-0.83644044	-0.83705795	-0.7994483	-0.7995677	41.71405	49.494564	8.360565	50.787514	10.801545
11.600006	15	-0.7	-0.69727546	-0.6836214	-0.77150327	-0.7740372	-0.70077556	-0.6938326	40.21441	47.76028	8.348131	48.93192	10.49645
11.600006	20	-0.6	-0.59409505	-0.5726082	-0.7135463	-0.7170892	-0.6042473	-0.60823256	38.735264	46.03917	8.346433	47.094055	10.223154
11.600006	25	-0.5	-0.4886304	-0.45863196	-0.6587393	-0.66580456	-0.49622914	-0.50797373	37.37913	44.420044	8.381902	45.37	10.021283
11.600006	30	-0.4	-0.38119036	-0.35039338	-0.60193205	-0.61362904	-0.39655918	-0.3901076	36.013615	42.781597	8.424347	43.62775	9.839659
11.600006	35	-0.3	-0.27092242	-0.2419994	-0.53845835	-0.5521546	-0.30390537	-0.31726134	34.63916	41.131187	8.465888	41.874844	9.669539
11.600006	40	-0.2	-0.16081916	-0.13320826	-0.46792847	-0.49191588	-0.19875877	-0.1978691	33.392838	39.58365	8.558504	40.23272	9.57678
11.600006	45	-0.1	-0.047148325	-0.030332627	-0.3873173	-0.41667724	-0.09670572	-0.10257706	32.15364	38.037693	8.656875	38.593773	9.500312
11.600006	50	0.0	0.06572361	0.07045685	-0.29246596	-0.3301857	0.0022220274	0.0066622254	31.037975	36.604774	8.776847	37.075005	9.465837
11.600006	55	0.1	0.1800262	0.17518955	-0.18595277	-0.23580416	0.0988711	0.08487901	30.02255	35.282295	8.93461	35.67147	9.485915
11.600006	60	0.2	0.29327166	0.26976773	-0.06288294	-0.12430929	0.1970255	0.18106	29.076927	34.00065	9.11607	34.311447	9.541271
11.600006	65	0.3	0.403569	0.36603945	0.07374388	-1.6771333E-4	0.29907528	0.3058482	28.319984	32.94562	9.307778	33.187187	9.625436
11.600006	70	0.4	0.5095129	0.4584192	0.21798217	0.13982455	0.4081352	0.4064915	27.719688	32.047764	9.522668	32.227333	9.751059
11.600006	75	0.5	0.61084986	0.54914975	0.36875227	0.29176986	0.49973592	0.49184892	27.320307	31.377045	9.754353	31.50347	9.908408
11.600006	80	0.6	0.7067502	0.63808024	0.5161842	0.44609115	0.60562855	0.59786564	27.05687	30.842625	9.978148	30.923635	10.07299
11.600006	85	0.7	0.79457986	0.72856694	0.6559572	0.5967281	0.69122213	0.69019836	27.036507	30.61348	10.217982	30.659578	10.269761
11.600006	90	0.8	0.8715737	0.81632346	0.787802	0.7468757	0.80404603	0.7833523	27.252462	30.662304	10.471303	30.683466	10.494123
11.7000065	10	-0.8	-0.79889345	-0.7933344	-0.83560425	-0.8333681	-0.8008367	-0.79679006	41.671898	49.44921	8.347141	50.7396	10.783241
11.7000065	15	-0.7	-0.697397	-0.68289685	-0.771657	-0.77195126	-0.70182914	-0.7014304	40.148643	47.68478	8.330778	48.852898	10.472149
11.7000065	20	-0.6	-0.594099	-0.57219833	-0.71357346	-0.71925044	-0.5998224	-0.5942652	38.7117	46.006187	8.340891	47.06035	10.216198
11.7000065	25	-0.5	-0.4881758	-0.46164283	-0.6573531	-0.6629355	-0.5003834	-0.5059659	37.314922	44.352875	8.365675	45.298847	9.997478
11.7000065	30	-0.4	-0.38186073	-0.3520687	-0.601325	-0.60974467	-0.40224394	-0.40599543	35.965183	42.731476	8.404038	43.575214	9.813843
11.7000065	35	-0.3	-0.272699	-0.24253976	-0.53831196	-0.5559346	-0.29550076	-0.2923611	34.628284	41.106365	8.462355	41.85005	9.667625
11.7000065	40	-0.2	-0.16013418	-0.13627072	-0.46835348	-0.48854855	-0.20058323	-0.19722424	33.34334	39.522278	8.544014	40.169975	9.559863
11.7000065	45	-0.1	-0.046283133	-0.029082377	-0.3877673	-0.41974998	-0.10935603	-0.1024	32.15067	38.02635	8.655918	38.583027	9.499335
11.7000065	50	0.0	0.06596352	0.07464348	-0.29231492	-0.33854672	0.0019714145	0.011705503	31.027733	36.58801	8.779465	37.058144	9.469623
11.7000065	55	0.1	0.18016343	0.17094333	-0.18519728	-0.24059759	0.10375367	0.11592814	29.972353	35.21204	8.930724	35.598534	9.477883
11.7000065	60	0.2	0.29233646	0.27080497	-0.060663432	-0.12692659	0.20208116	0.20284323	29.083931	34.00653	9.10345	34.31827	9.529167
11.7000065	65	0.3	0.40278718	0.3642077	0.07369634	0.007916344	0.29940367	0.28724205	28.330782	32.94523	9.30094	33.18812	9.620496
11.7000065	70	0.4	0.5103954	0.45455027	0.21853775	0.15162566	0.3954066	0.39394963	27.704485	32.007732	9.501512	32.18874	9.730581
11.7000065	75	0.5	0.61166435	0.5510177	0.36811727	0.289415	0.4930779	0.49780613	27.278408	31.306826	9.73808	31.432617	9.891608
11.7000065	80	0.6	0.706502	0.6389296	0.5157761	0.44497347	0.59583473	0.6124535	27.063902	30.851854	9.973046	30.933409	10.068602
11.7000065	85	0.7	0.79403657	0.72676104	0.6576963	0.5991309	0.70423394	0.68629736	27.021212	30.583532	10.211399	30.629257	10.262989
11.7000065	90	0.8	0.87224144	0.8161136	0.78819716	0.7473231	0.8018671	0.795107	27.239687	30.63169	10.463188	30.652716	10.485896
11.800007	10	-0.8	-0.7988645	-0.7919485	-0.83589095	-0.83418894	-0.80062443	-0.8055134	41.62893	49.39798	8.33682	50.686256	10.768696
11.800007	15	-0.7	-0.6967931	-0.683821	-0.7737231	-0.77033263	-0.7005844	-0.70478195	40.13285	47.657845	8.333036	48.82546	10.473493
11.800007	20	-0.6	-0.5945972	-0.5712731	-0.7143974	-0.7188082	-0.5971965	-0.5934537	38.697365	45.98349	8.340997	47.03653	10.215006
11.800007	25	-0.5	-0.48915336	-0.46278572	-0.6581264	-0.6599576	-0.49630427	-0.5079115	37.275658	44.300472	8.353878	45.244812	9.982525
11.800007	30	-0.4	-0.38143656	-0.35066456	-0.60083795	-0.6098977	-0.40140042	-0.408384	35.901558	42.649036	8.396714	43.489746	9.802992
11.800007	35	-0.3	-0.27200943	-0.24310835	-0.53845906	-0.54827243	-0.2953603	-0.307613	34.5923	41.05686	8.456533	41.798645	9.657072
11.800007	40	-0.2	-0.16055693	-0.1345115	-0.4670156	-0.48551536	-0.20037729	-0.20699072	33.31637	39.48619	8.54201	40.131634	9.554381
11.800007	45	-0.1	-0.04685549	-0.02733436	-0.38895476	-0.42047867	-0.09872321	-0.12299572	32.10952	37.97341	8.643061	38.52901	9.484729
11.800007	50	0.0	0.06617099	0.0747033	-0.29356453	-0.33886218	0.0024702705	-0.007703157	30.960312	36.50759	8.769977	36.974648	9.454262
11.800007	55	0.1	0.17911413	0.17003079	-0.18400952	-0.2255411	0.10062903	0.0989011	29.99539	35.22193	8.927849	35.6103	9.477116
11.800007	60	0.2	0.29211372	0.27223358	-0.06006264	-0.124072306	0.20461367	0.19842726	29.064331	33.97472	9.099823	34.285954	9.524609
11.800007	65	0.3	0.4037383	0.3619717	0.073519215	0.009656082	0.304399	0.28664073	28.267336	32.865856	9.279282	33.107006	9.596934
11.800007	70	0.4	0.50821495	0.45959228	0.22139426	0.13747592	0.40054178	0.42712417	27.714565	32.01417	9.515144	32.194572	9.744133
11.800007	75	0.5	0.61209476	0.5493335	0.36800566	0.28929546	0.5061518	0.48693496	27.246597	31.26412	9.7195215	31.389603	9.872306
11.800007	80	0.6	0.70639265	0.63661003	0.5173405	0.44699928	0.6028321	0.62522525	27.041037	30.806662	9.960276	30.888256	10.055976
11.800007	85	0.7	0.79359317	0.7268664	0.65913975	0.59943306	0.69792414	0.7093326	27.015825	30.564772	10.210779	30.610147	10.2618065
11.800007	90	0.8	0.8721059	0.81711715	0.7881375	0.7461468	0.7950436	0.77260786	27.218973	30.598274	10.455379	30.61913	10.477944
11.900007	10	-0.8	-0.79927677	-0.79089326	-0.83541185	-0.8380617	-0.7998052	-0.79483014	41.5684	49.328693	8.323542	50.61343	10.749629
11.900007	15	-0.7	-0.6972721	-0.6850591	-0.77214056	-0.76958406	-0.6966765	-0.6927707	40.07834	47.598366	8.314648	48.76264	10.448082
11.900007	20	-0.6	-0.5933331	-0.57251346	-0.71382636	-0.7163352	-0.6045062	-0.6069009	38.60807	45.883488	8.325422	46.931435	10.18985
11.900007	25	-0.5	-0.48870918	-0.4617221	-0.6588013	-0.6659346	-0.50190896	-0.49369302	37.247326	44.265114	8.34256	45.208714	9.970284
11.900007	30	-0.4	-0.38052687	-0.35067964	-0.6010549	-0.6104367	-0.39847168	-0.39453706	35.875355	42.61749	8.392943	43.45643	9.794539
11.900007	35	-0.3	-0.27200007	-0.24096005	-0.53680414	-0.5560216	-0.3018736	-0.31330255	34.53762	40.99753	8.458292	41.735046	9.653133
11.900007	40	-0.2	-0.15998176	-0.13606033	-0.4680921	-0.4899939	-0.20066065	-0.18997385	33.29923	39.4581	8.536852	40.103146	9.547231
11.900007	45	-0.1	-0.047936574	-0.028611727	-0.38463378	-0.42623442	-0.10094496	-0.09453314	32.090134	37.944187	8.631332	38.498352	9.470689
11.900007	50	0.0	0.06606936	0.07197613	-0.29367444	-0.331796	-2.1350794E-4	-0.004516129	30.962152	36.497803	8.755584	36.965763	9.4409
11.900007	55	0.1	0.17925337	0.17550255	-0.18306637	-0.23975658	0.10314916	0.10714286	29.957003	35.180218	8.913811	35.566887	9.460645
11.900007	60	0.2	0.29313672	0.26852298	-0.061153464	-0.1193214	0.19631605	0.19143969	29.026213	33.919464	9.086844	34.22979	9.509751
11.900007	65	0.3	0.4036626	0.36529577	0.07320499	0.00303311	0.29894823	0.28294852	28.257751	32.851433	9.275645	33.092686	9.593564
11.900007	70	0.4	0.5106788	0.45721212	0.21879457	0.14709355	0.3935798	0.41285598	27.658573	31.940315	9.486164	32.119816	9.714083
11.900007	75	0.5	0.61071634	0.5505367	0.37022442	0.28982085	0.4959337	0.49460125	27.249886	31.25897	9.719717	31.384651	9.872841
11.900007	80	0.6	0.7055538	0.6379124	0.51839375	0.4471646	0.60542345	0.59022224	27.02125	30.766064	9.962107	30.846905	10.057294
11.900007	85	0.7	0.79246277	0.7281887	0.6604046	0.5972231	0.7081295	0.68791574	27.020582	30.556967	10.213413	30.602816	10.265145
11.900007	90	0.8	0.8724669	0.81705254	0.78777266	0.7451837	0.8035602	0.7973314	27.195816	30.553747	10.441275	30.574965	10.4641695
12.000008	10	-0.8	-0.7995001	-0.7901519	-0.83572114	-0.83774316	-0.8005232	-0.80885327	41.51436	49.26399	8.316245	50.5452	10.73544
